"Date","CodeOffice","TotalAmountPaid","TotalAmountAssessed","TotalPaidWeight","TotalPaidValue","TotalAssessedWeight","TotalAssessedValue","OfficeName"
"2024-01-21",DJTRS,168000.0,131000.0,15073229.393,26752529657,11521363.23,2686050474,Bureau Transit
"2024-01-21",DJUKB,16000.0,13000.0,3793244.0,1950000713,3793244.0,1950000713,Bureau UKAB HOLDING 
"2024-01-21",DJZEA,24000.0,26000.0,3178752.64,481449990,3225922.64,506122943,Bureau FZ East Africa Holding
"2024-01-21",DJZFR,3000.0,4000.0,326255.0,48285141,551255.0,96122641,Bureau Zone Franche
"2024-01-22",DIFTZ,2609910.0,2563600.0,6974870.035,7041734170,7225665.635,6879008599,Djibouti International Free Trade 
"2024-01-22",DJAFR,711669.0,677577.0,2327.8,10875967,2088.9,10908142,Bureau Aéroport Fret
"2024-01-22",DJAKH,60247800,25782528,55402.425,56823000,23883.6,24496000,Bureau Khat
"2024-01-22",DJBAP,22655.0,22655.0,10.0,61000.0,10.0,61000.0,Brigade Aéroport Passager
"2024-01-22",DJEXO,2319480.0,1372926.0,726119.17,296980330,695967.687,530378359,Bureau Exonérations
"2024-01-22",DJFRZ,23787300,5673177.0,5838643.62,950736982,6660592.31,1028493533,Bureau Free Zone
"2024-01-22",DJGAR,152197.0,178697.0,29502.0,1843875.0,39582.0,2093875.0,Bureau de la Gare
"2024-01-22",DJPRT,22687700,18579322,761114.0,243692007,659916.6,216938159,Bureau du Port
"2024-01-22",DJPTR,113915000,49436003,10727144.89,1799732344,12278883.29,2055087835,Bureau  Hydrocarbures
"2024-01-22",DJQBR,1001520.0,0.0,40875.0,2924800.0,0.0,0.0,Bureau Quai Boutre
"2024-01-22",DJREV,1981460.0,3546555.0,5200.0,5586104.0,20623.0,9691195.0,Bureau Révision
"2024-01-22",DJTRS,115000.0,68000.0,5980581.82,9978635808,6332834.62,1120821288,Bureau Transit
"2024-01-22",DJUKB,16000.0,19000.0,3871059.0,496275564,3961496.0,544440939,Bureau UKAB HOLDING 
"2024-01-22",DJZEA,1888480.0,1889484.0,1965880.4,251884020,1996252.4,278532383,Bureau FZ East Africa Holding
"2024-01-22",DJZFR,4187550.0,4186553.0,1405650.0,315204539,1180650.0,267367039,Bureau Zone Franche
"2024-01-23",DIFTZ,8153380.0,16992304,8911590.44,1271146382,8569089.44,1283528887,Djibouti International Free Trade 
"2024-01-23",DJAFR,9533480.0,6158859.0,9228.75,65387452,7605.01,29628660,Bureau Aéroport Fret
"2024-01-23",DJAKH,19625500,25221566,16290.3,16708000,23283.0,23880000,Bureau Khat
"2024-01-23",DJBAP,53120.0,53120.0,65.0,210000.0,65.0,210000.0,Brigade Aéroport Passager
"2024-01-23",DJEXO,322227.0,429085.0,2819805.74,348729632,3423285.988,428169757,Bureau Exonérations
"2024-01-23",DJFRZ,16235200,16464664,7124800.05,1042245288,6423762.45,932760407,Bureau Free Zone
"2024-01-23",DJGAR,26500.0,0.0,10080.0,250000.0,0.0,0.0,Bureau de la Gare
"2024-01-23",DJPRT,14414300,22335740,502049.536,978699184,1123549.536,1198550319,Bureau du Port
"2024-01-23",DJPTR,25900300,68334098,3346714.67,2156168672,10348607.27,3290268960,Bureau  Hydrocarbures
"2024-01-23",DJQBR,316454.0,316454.0,62450.0,3847000.0,62450.0,3847000.0,Bureau Quai Boutre
"2024-01-23",DJREV,1097280.0,1097279.0,22670.0,5644510.0,22670.0,5644510.0,Bureau Révision
"2024-01-23",DJTRS,68000.0,69000.0,7537989.56,2058196620,4687684.48,682330409,Bureau Transit
"2024-01-23",DJUKB,19000.0,18000.0,4008581.0,2796099463,4002443.0,2753272088,Bureau UKAB HOLDING 
"2024-01-23",DJZEA,1500910.0,1500912.0,1876208.92,311176812,2036480.92,339832198,Bureau FZ East Africa Holding
"2024-01-23",DJZFR,6000.0,430338.0,95344.0,25837133,96423.0,26046186,Bureau Zone Franche
"2024-01-24",DIFTZ,11303800,410362.0,8451260.254,1304921586,8318477.094,1292406909,Djibouti International Free Trade 
"2024-01-24",DJAFR,2285190.0,778693.0,1829.712,9300908.0,1331.102,3408614.0,Bureau Aéroport Fret
"2024-01-24",DJAKH,7929520.0,25272838,6576.375,6745000.0,23309.325,23907000,Bureau Khat
"2024-01-24",DJBAP,110318.0,110318.0,91.0,253800.0,91.0,253800.0,Brigade Aéroport Passager
"2024-01-24",DJCPT,-2000.0,0.0,0.0,0.0,0.0,0.0,
"2024-01-24",DJEXO,116858.0,216256.0,640360.996,228770599,16149.9,135220576,Bureau Exonérations
"2024-01-24",DJFRZ,7268150.0,16123066,7084053.631,1023660956,7080932.531,1090326396,Bureau Free Zone
"2024-01-24",DJGAR,53000.0,53000.0,20160.0,500000.0,20160.0,500000.0,Bureau de la Gare
"2024-01-24",DJPRT,9193280.0,11750975,839114.5,158358946,1122063.5,2041190937,Bureau du Port
"2024-01-24",DJPTR,42436800,2000.0,7084814.0,1147373173,81744.0,12522690,Bureau  Hydrocarbures
"2024-01-24",DJREV,1063580.0,1000.0,17300.0,13207199,8500.0,10476120,Bureau Révision
"2024-01-24",DJTRS,105000.0,97000.0,9084078.825,1429150237,7463096.47,1831078674,Bureau Transit
"2024-01-24",DJUKB,17000.0,16000.0,2938389.805,460915609,2926782.805,455844609,Bureau UKAB HOLDING 
"2024-01-24",DJZEA,2017820.0,2014824.0,576283.8,159752998,518019.8,117479956,Bureau FZ East Africa Holding
"2024-01-24",DJZFR,3000.0,3000.0,317979.0,89214584,317979.0,89214584,Bureau Zone Franche
"2024-01-25",DIFTZ,1974730.0,1546787.0,19774038.738,32913514127,19389725.348,32847256906,Djibouti International Free Trade 
"2024-01-25",DJAFR,1994980.0,2371271.0,4569.8,1080107189,5613.08,1117630312,Bureau Aéroport Fret
"2024-01-25",DJAKH,36865300,30429782,36798.45,37742000,27941.55,28658000,Bureau Khat
"2024-01-25",DJBAP,34200.0,386939.0,85.0,179598000,205.0,180690363,Brigade Aéroport Passager
"2024-01-25",DJEXO,589692.0,387436.0,1675152.88,473818455,1673281.38,456748743,Bureau Exonérations
"2024-01-25",DJFRZ,5007800.0,2655401.0,9808043.835,1627794634,9875100.435,1617013240,Bureau Free Zone
"2024-01-25",DJGAR,3804530.0,3804529.0,753174.0,45933370,753174.0,45933370,Bureau de la Gare
"2024-01-25",DJPRT,12985700,17872128,422029.77,145724706,543530.77,190298015,Bureau du Port
"2024-01-25",DJPTR,2000.0,2000.0,91481.0,11319219,91481.0,11319219,Bureau  Hydrocarbures
"2024-01-25",DJREV,2000.0,2000.0,5484.5,23160208,5484.5,23160208,Bureau Révision
"2024-01-25",DJTRS,114000.0,135000.0,10298020.15,2965923301,6208781.618,13587586885,Bureau Transit
"2024-01-25",DJUKB,43000.0,42000.0,5533616.77,864972324,5742610.77,905204729,Bureau UKAB HOLDING 
"2024-01-25",DJZEA,23000.0,21000.0,3798538.5,684734353,3798538.5,684734353,Bureau FZ East Africa Holding
"2024-01-25",DJZFR,6000.0,5000.0,862020.0,182769510,817020.0,173202010,Bureau Zone Franche
"2024-01-26",DJAKH,0.0,25904294,0.0,0.0,23957.7,24572000,Bureau Khat
"2024-01-26",DJBAP,87040.0,87040.0,1.0,180000.0,1.0,180000.0,Brigade Aéroport Passager
"2024-01-26",DJTRS,51000.0,44000.0,3767574.55,900075328,3196528.55,139162840,Bureau Transit
"2024-01-26",DJZFR,3000.0,3000.0,368280.0,78861120,368280.0,78861120,Bureau Zone Franche
"2024-01-27",DIFTZ,16000.0,32335.0,1937306.8,306821187,1937356.8,306864387,Djibouti International Free Trade 
"2024-01-27",DJAFR,49124.0,89445.0,90.0,227000.0,119.0,706528.0,Bureau Aéroport Fret
"2024-01-27",DJAKH,1496360.0,24067301,1243.125,1275000.0,22148.1,22716000,Bureau Khat
"2024-01-27",DJBAP,70712.0,70712.0,15.0,196375.0,15.0,196375.0,Brigade Aéroport Passager
"2024-01-27",DJFRZ,22000.0,30000.0,6975878.4,530216629,7948070.4,609008070,Bureau Free Zone
"2024-01-27",DJPRT,4934890.0,3326038.0,627675.0,290027457,555720.0,255824830,Bureau du Port
"2024-01-27",DJPTR,0.0,1000.0,0.0,0.0,96.12,7016.0,Bureau  Hydrocarbures
"2024-01-27",DJTRS,89000.0,151000.0,4797916.79,1052022044,144840373.94,14956834026,Bureau Transit
"2024-01-27",DJUKB,6000.0,8000.0,1724623.132,235029410,2285281.132,339255530,Bureau UKAB HOLDING 
"2024-01-27",DJZEA,9000.0,13000.0,1996435.1,244304234,2725359.9,305445990,Bureau FZ East Africa Holding
"2024-01-27",DJZFR,611861.0,611861.0,271270.0,60276998,271270.0,60276998,Bureau Zone Franche
"2024-01-28",DIFTZ,6104870.0,6773379.0,11865778.22,1581413502,11891245.22,1593133652,Djibouti International Free Trade 
"2024-01-28",DJAFR,2691840.0,7000242.0,3054.36,56973353,12333.87,39857850,Bureau Aéroport Fret
"2024-01-28",DJAKH,32876500,26262114,27263.925,27963000,24261.9,24884000,Bureau Khat
"2024-01-28",DJBAP,182341.0,182341.0,429.0,670750.0,429.0,670750.0,Brigade Aéroport Passager
"2024-01-28",DJCTR,-35000.0,0.0,0.0,0.0,0.0,0.0,
"2024-01-28",DJEXO,2858630.0,168589.0,645139.2,349042670,632375.7,308289619,Bureau Exonérations
"2024-01-28",DJFRZ,10970600,18114159,6585897.96,1147325136,5559405.96,1074636019,Bureau Free Zone
"2024-01-28",DJGAR,5009910.0,5009909.0,972082.0,60754494,972082.0,60754494,Bureau de la Gare
"2024-01-28",DJPRT,12338300,24462213,941031.0,223847192,912845.0,225142110,Bureau du Port
"2024-01-28",DJPTR,2000.0,2000.0,178110.0,29473213,178110.0,29473213,Bureau  Hydrocarbures
"2024-01-28",DJQBR,159506.0,159506.0,30550.0,1933000.0,30550.0,1933000.0,Bureau Quai Boutre
"2024-01-28",DJREV,0.0,41487241,0.0,0.0,529944.0,402941836,Bureau Révision
"2024-01-28",DJTRS,146000.0,119000.0,143097682.74,26616669502,9719682.99,1607453011,Bureau Transit
"2024-01-28",DJUKB,21000.0,17000.0,5625263.0,702715725,4782919.0,557990200,Bureau UKAB HOLDING 
"2024-01-28",DJZEA,835376.0,832376.0,2732477.8,414199575,2004083.0,357251096,Bureau FZ East Africa Holding
"2024-01-28",DJZFR,427338.0,3000.0,316919.0,68479862,315840.0,68270809,Bureau Zone Franche
"2024-01-29",DIFTZ,829891.0,1315947.0,4378890.33,585759653,5466953.83,756068271,Djibouti International Free Trade 
"2024-01-29",DJAFR,9014290.0,2757300.0,12844.31,58133451,2593.31,33517668,Bureau Aéroport Fret
"2024-01-29",DJAKH,68639300,24983260,62728.575,64337000,23072.4,23664000,Bureau Khat
"2024-01-29",DJEXO,720093.0,3663739.0,587950.284,91734502,855553.036,193676370,Bureau Exonérations
"2024-01-29",DJFRZ,9005490.0,20031665,3261874.433,639215194,3319738.283,701191994,Bureau Free Zone
"2024-01-29",DJGAR,26500.0,178790.0,10080.0,250000.0,39600.0,2095000.0,Bureau de la Gare
"2024-01-29",DJPRT,36067700,156788140,603010.91,196207021,790718.03,572548080,Bureau du Port
"2024-01-29",DJPTR,0.0,25450544,0.0,0.0,23331759.04,344153003,Bureau  Hydrocarbures
"2024-01-29",DJTRS,101000.0,111000.0,9703842.78,1504896848,10041896,2595837415,Bureau Transit
"2024-01-29",DJUKB,19000.0,20000.0,4286876.3,625290865,4365586.3,638241898,Bureau UKAB HOLDING 
"2024-01-29",DJZEA,516322.0,517322.0,1695385.23,273383694,1716105.23,278135226,Bureau FZ East Africa Holding
"2024-01-29",DJZFR,587112.0,587112.0,762732.0,164632636,762732.0,164632636,Bureau Zone Franche
"2024-01-30",DIFTZ,1307890.0,18594606,6731179.714,1103656749,7595092.124,1344528770,Djibouti International Free Trade 
"2024-01-30",DJAFR,2065580.0,2190184.0,5208.5,13105319,5984.3,13627465,Bureau Aéroport Fret
"2024-01-30",DJAKH,24213200,25422535,20129.85,20646000,23433.15,24034000,Bureau Khat
"2024-01-30",DJBAP,446567.0,93828.0,163.0,1307341.0,43.0,214978.0,Brigade Aéroport Passager
"2024-01-30",DJEXO,4856860.0,7024590.0,535300.14,377071328,1532495.42,2099949283,Bureau Exonérations
"2024-01-30",DJFRZ,19082300,4908981.0,5796273.55,1036945038,5675259.85,964159917,Bureau Free Zone
"2024-01-30",DJGAR,0.0,185500.0,0.0,0.0,70560.0,1750000.0,Bureau de la Gare
"2024-01-30",DJPRT,43179800,24934215,414994.92,285637848,408023.8,135621189,Bureau du Port
"2024-01-30",DJPTR,9320420.0,0.0,23331759.04,344153003,0.0,0.0,Bureau  Hydrocarbures
"2024-01-30",DJQBR,3080070.0,3080067.0,110000.0,8673434.0,110000.0,8673434.0,Bureau Quai Boutre
"2024-01-30",DJREV,2906400.0,2371545.0,13579.0,17684915,151571.0,206678280,Bureau Révision
"2024-01-30",DJTRS,114000.0,102000.0,7115677.15,940301092,7545563.65,1071083392,Bureau Transit
"2024-01-30",DJUKB,21000.0,22000.0,3345180.2,540466960,3402646.2,549036256,Bureau UKAB HOLDING 
"2024-01-30",DJZEA,18000.0,18000.0,3911852.74,564436303,3911852.74,564436303,Bureau FZ East Africa Holding
"2024-01-30",DJZFR,2000.0,740130.0,315000.0,66972500,318185.0,70449531,Bureau Zone Franche
"2024-01-31",DIFTZ,11585000,5240054.0,6716034.95,828620449,6218038.04,687827790,Djibouti International Free Trade 
"2024-01-31",DJAFR,3354770.0,3752554.0,2772.25,14293864,1659.75,1807341426,Bureau Aéroport Fret
"2024-01-31",DJAKH,83001200,25349020,101619.375,104225000,23404.875,24005000,Bureau Khat
"2024-01-31",DJBAP,38100.0,38100.0,25.0,175000.0,25.0,175000.0,Brigade Aéroport Passager
"2024-01-31",DJCPT,1000.0,0.0,0.0,0.0,0.0,0.0,
"2024-01-31",DJEXO,5131470.0,1967529.0,745175.28,204774245,186973.64,1144078300,Bureau Exonérations
"2024-01-31",DJFRZ,6603940.0,22651155,7272530.73,894488883,7323052.28,919381714,Bureau Free Zone
"2024-01-31",DJGAR,3817520.0,3479727.0,780255.0,45725933,680175.0,42130933,Bureau de la Gare
"2024-01-31",DJPRT,87003400,16412038,1723839.752,935707063,1566743.752,737300278,Bureau du Port
"2024-01-31",DJPST,719000.0,719000.0,200.0,2229819.0,200.0,2229819.0,Bureau  Poste
"2024-01-31",DJPTR,1000.0,1000.0,16124.6,7282112.0,16124.6,7282112.0,Bureau  Hydrocarbures
"2024-01-31",DJREV,240537.0,2000.0,157.69,4446340.0,133.0,3944923.0,Bureau Révision
"2024-01-31",DJTRS,132000.0,161000.0,11827829.308,1949513823,9307300.43,2213098170,Bureau Transit
"2024-01-31",DJUKB,11000.0,11000.0,2468179.0,463747978,2468179.0,463747978,Bureau UKAB HOLDING 
"2024-01-31",DJZEA,24000.0,755590.0,4451978.74,625758081,4452510.74,627816081,Bureau FZ East Africa Holding
"2024-01-31",DJZFR,9000.0,1687270.0,2027520.0,426802348,2028493.0,427630618,Bureau Zone Franche
"2024-02-01",DIFTZ,952800.0,951800.0,11616480.5,1810464064,10184271.5,1574267829,Djibouti International Free Trade 
"2024-02-01",DJAFR,1905230.0,2308794.0,6384.05,1808057285,111545.25,67515074,Bureau Aéroport Fret
"2024-02-01",DJAKH,7881440.0,31487971,6540.3,6708000.0,29025.75,29770000,Bureau Khat
"2024-02-01",DJBAP,50700.0,50700.0,60.0,140000.0,60.0,140000.0,Brigade Aéroport Passager
"2024-02-01",DJEXO,75196.0,116976.0,519338.51,275021991,521897.11,280360247.016,Bureau Exonérations
"2024-02-01",DJFRZ,2591910.0,12891718,3945965.61,669441234,4201548.31,713251060,Bureau Free Zone
"2024-02-01",DJGAR,0.0,223647.0,0.0,0.0,53262.0,2568875.0,Bureau de la Gare
"2024-02-01",DJPRT,39621100,32855319,1041442.9,326176625,1214602.9,337290375,Bureau du Port
"2024-02-01",DJREV,2000.0,0.0,139223.0,190670523,0.0,0.0,Bureau Révision
"2024-02-01",DJTRS,173000.0,111000.0,10293658.8,3194159229,7692875.37,1829134952,Bureau Transit
"2024-02-01",DJUKB,27000.0,27000.0,3992990.1,738987821,3992990.1,738987821,Bureau UKAB HOLDING 
"2024-02-01",DJZEA,753590.0,23000.0,3369905.13,539864725,3219618.13,513943282,Bureau FZ East Africa Holding
"2024-02-01",DJZFR,3000.0,3000.0,330900.0,82048408,330900.0,82048408,Bureau Zone Franche
"2024-02-02",DJAKH,0.0,27692041,0.0,0.0,25550.85,26206000,Bureau Khat
"2024-02-02",DJBAP,320826.0,320826.0,2.0,667000.0,2.0,667000.0,Brigade Aéroport Passager
"2024-02-02",DJTRS,29000.0,33000.0,1537066.005,86213494,2083315.65,577904252,Bureau Transit
"2024-02-02",DJZFR,1000.0,1000.0,45000.0,9567500.0,45000.0,9567500.0,Bureau Zone Franche
"2024-02-03",DIFTZ,98160.0,101160.0,3953641.05,501645486,13160413.05,1346222582,Djibouti International Free Trade 
"2024-02-03",DJAFR,1288830.0,1301296.0,3479.3,10257334,3497.3,10311434,Bureau Aéroport Fret
"2024-02-03",DJAKH,11013700,25741147,9160.125,9395000.0,23786.1,24396000,Bureau Khat
"2024-02-03",DJCFZ,-10000.0,0.0,0.0,0.0,0.0,0.0,
"2024-02-03",DJFRZ,634612.0,636612.0,1421678.5,171353539,1430162.5,207936344,Bureau Free Zone
"2024-02-03",DJPRT,0.0,652100.0,0.0,0.0,14410.0,11621271,Bureau du Port
"2024-02-03",DJPTR,0.0,108984740,0.0,0.0,2478874.84,437274524,Bureau  Hydrocarbures
"2024-02-03",DJTRS,50000.0,43000.0,2256280.01,325264945,3624783.95,486207790,Bureau Transit
"2024-02-03",DJUKB,4000.0,6000.0,1040497.8,147396108,1155063.8,166033417,Bureau UKAB HOLDING 
"2024-02-03",DJZEA,2000.0,2000.0,540864.0,60341839,540864.0,60341839,Bureau FZ East Africa Holding
"2024-02-03",DJZFR,360687.0,360687.0,985.0,1696645.0,985.0,1696645.0,Bureau Zone Franche
"2024-02-04",DIFTZ,26865100,14751458,21877169.9,3375760249,12765522.7,2509244424,Djibouti International Free Trade 
"2024-02-04",DJAFR,2181200.0,2471176.0,108447.62,74052875,3924.92,27495021,Bureau Aéroport Fret
"2024-02-04",DJAKH,36163400,27136896,30030.0,30800000,25202.775,25849000,Bureau Khat
"2024-02-04",DJBAP,96130.0,96130.0,55.0,390000.0,55.0,390000.0,Brigade Aéroport Passager
"2024-02-04",DJEXO,3740590.0,2359616.0,873660.0,519374196,857915.0,505845038,Bureau Exonérations
"2024-02-04",DJFRZ,2860950.0,878581.0,3504818.1,882241927,3442246.1,827824759,Bureau Free Zone
"2024-02-04",DJGAR,4644130.0,5055835.0,911115.0,56184684,995967.0,61107933,Bureau de la Gare
"2024-02-04",DJPRT,31722400,40607868,756368.14,208344244,1488688.14,468111263,Bureau du Port
"2024-02-04",DJPTR,174097000,65111992,4256619.08,711368748,1777744.24,274094224,Bureau  Hydrocarbures
"2024-02-04",DJQBR,199235.0,199235.0,50000.0,2417500.0,50000.0,2417500.0,Bureau Quai Boutre
"2024-02-04",DJTRS,130000.0,115000.0,9843480.995,2118269050,8437518.13,2034733143,Bureau Transit
"2024-02-04",DJUKB,22000.0,22000.0,3478856.7,488422308,3453568.608,534510470,Bureau UKAB HOLDING 
"2024-02-04",DJZEA,148700.0,146700.0,2230716.3,538017883,2263251.3,541092463,Bureau FZ East Africa Holding
"2024-02-04",DJZFR,2424400.0,8000.0,1525243.0,329158320,1521085.0,324853019,Bureau Zone Franche
"2024-02-05",DIFTZ,7581900.0,7955125.0,8256930.04,1355940276,7381501.24,1212807689,Djibouti International Free Trade 
"2024-02-05",DJAFR,1731680.0,6087036.0,1994.673,10226964,2862.673,23112917,Bureau Aéroport Fret
"2024-02-05",DJAKH,36015700,27170489,29942.25,30710000,25212.525,25859000,Bureau Khat
"2024-02-05",DJBAP,11626.0,11626.0,10.0,33000.0,10.0,33000.0,Brigade Aéroport Passager
"2024-02-05",DJEXO,52554.0,315125.0,18887.0,279381183,566218.0,321440285.816,Bureau Exonérations
"2024-02-05",DJFRZ,1112230.0,6103654.0,5205773.81,730559000,5071802.81,724660137,Bureau Free Zone
"2024-02-05",DJGAR,0.0,321228.0,0.0,0.0,87030.0,3539375.0,Bureau de la Gare
"2024-02-05",DJPRT,16236300,19205068,500194.04,109062294,469134.04,92889494,Bureau du Port
"2024-02-05",DJPTR,0.0,32812686,0.0,0.0,1005972.0,153520031,Bureau  Hydrocarbures
"2024-02-05",DJTRS,77000.0,80000.0,5767420.64,1714803243,5918518.24,1190627414,Bureau Transit
"2024-02-05",DJUKB,68020.0,69020.0,1570742.68,693775128,1963550.68,759379095,Bureau UKAB HOLDING 
"2024-02-05",DJZEA,22000.0,22000.0,1673920.3,327688613,1673920.3,327688613,Bureau FZ East Africa Holding
"2024-02-05",DJZFR,613781.0,613781.0,814682.0,193890720,814682.0,193890720,Bureau Zone Franche
"2024-02-06",DIFTZ,806518.0,559285.0,6021139.79,874341399,6122311.79,915255317,Djibouti International Free Trade 
"2024-02-06",DJAFR,1766950.0,1170366.0,3190.7,6533697.0,3050.8,4726383.0,Bureau Aéroport Fret
"2024-02-06",DJAKH,18313300,27498549,15209.025,15599000,25576.2,26232000,Bureau Khat
"2024-02-06",DJBAP,314386.0,314386.0,284.0,1628000.0,284.0,1628000.0,Brigade Aéroport Passager
"2024-02-06",DJEXO,2565530.0,1909232.0,219241.149,576036310,84357.28,487083644,Bureau Exonérations
"2024-02-06",DJFRZ,15945300,24621886,14839575.3,1704681539,14680052.3,1678034936,Bureau Free Zone
"2024-02-06",DJPRT,17482200,20120385,380396.65,134979519,408078.28,150038036,Bureau du Port
"2024-02-06",DJREV,3000.0,3000.0,14294.5,2746792.0,14294.5,2746792.0,Bureau Révision
"2024-02-06",DJTRS,112000.0,184000.0,6888857.85,2022050128,12198035.384,5399956116,Bureau Transit
"2024-02-06",DJUKB,16000.0,17000.0,1702978.0,414855123,1312490.0,359901156,Bureau UKAB HOLDING 
"2024-02-06",DJZEA,25000.0,27000.0,3680079.75,619017240,3692820.75,624377538,Bureau FZ East Africa Holding
"2024-02-06",DJZFR,1000.0,1000.0,270000.0,57405000,270000.0,57405000,Bureau Zone Franche
"2024-02-07",DIFTZ,3788890.0,5866899.0,9984014.78,1489597582,9994646.11,1517644781,Djibouti International Free Trade 
"2024-02-07",DJAFR,2177900.0,1054991.0,3017.09,20599859,1847.29,6768129.0,Bureau Aéroport Fret
"2024-02-07",DJAKH,8747480.0,29223483,7247.175,7433000.0,27109.875,27805000,Bureau Khat
"2024-02-07",DJEXO,24601.0,26601.0,680048.45,297148881,139119.95,271406295,Bureau Exonérations
"2024-02-07",DJFRZ,19234400,3892306.0,5477292.07,1180694783,5454784.07,1167733202,Bureau Free Zone
"2024-02-07",DJGAR,0.0,106000.0,0.0,0.0,40320.0,1000000.0,Bureau de la Gare
"2024-02-07",DJPRT,12354800,11517173,399954.23,183478110,373442.6,171049203,Bureau du Port
"2024-02-07",DJPTR,0.0,5546890.0,0.0,0.0,255000.0,38445000,Bureau  Hydrocarbures
"2024-02-07",DJREV,789050.0,789050.0,6000.0,2217053.0,6000.0,2217053.0,Bureau Révision
"2024-02-07",DJTRS,184000.0,167000.0,13687814.188,4335988756,13351307.032,2671869102,Bureau Transit
"2024-02-07",DJUKB,46000.0,45000.0,2328871.662,1457522251,2328814.662,1453288189,Bureau UKAB HOLDING 
"2024-02-07",DJZEA,4604940.0,98080.0,3529379.0,588589235,3488974.0,573690652,Bureau FZ East Africa Holding
"2024-02-07",DJZFR,5000.0,4053270.0,1111500.0,235932770,1168318.0,253009153,Bureau Zone Franche
"2024-02-08",DJAKH,0.0,33528511,0.0,0.0,31090.8,31888000,Bureau Khat
"2024-02-08",DJBAP,68840.0,68840.0,70.0,320000.0,70.0,320000.0,Brigade Aéroport Passager
"2024-02-08",DJGAR,5121170.0,4058594.0,1053270.0,61318437,787806.0,49286938,Bureau de la Gare
"2024-02-08",DJTRS,36000.0,34000.0,2174874.9,266620190,1802242.5,38576535,Bureau Transit
"2024-02-08",DJZFR,1000.0,1000.0,225000.0,47837500,225000.0,47837500,Bureau Zone Franche
"2024-02-09",DJAKH,0.0,27509665,0.0,0.0,25445.55,26098000,Bureau Khat
